tick,lane,generating,fed,fedSrc,encArgmax,refArgmax,top1,encPick,refPick,pickAgree,refTop1Margin,relErrRms,serveSec
63,33,True,11123,fhe,15,15,True,15,15,True,0.1026,0.001369,188.0
63,34,True,3678,fhe,812,812,True,812,812,True,0.4966,0.004831,188.0
63,35,True,14,fhe,25512,25512,True,25512,25512,True,0.1605,0.009446,188.0
63,36,False,556,prompt,644,644,True,644,644,True,1.8353,0.002083,188.0
63,37,True,13,fhe,285,285,True,417,417,True,0.7744,0.001969,188.0
63,38,True,4753,fhe,13,13,True,896,896,True,0.0404,0.001522,188.0
63,39,True,25512,fhe,394,394,True,394,394,True,4.6247,0.004934,188.0
63,40,False,285,prompt,253,253,True,3480,3480,True,1.6924,0.003394,188.0
63,41,True,1786,fhe,273,273,True,273,273,True,1.1098,0.001057,188.0
63,42,True,342,fhe,253,253,True,12925,12925,True,0.247,0.0034,188.0
63,43,True,187,fhe,510,510,True,510,510,True,0.8617,0.004467,188.0
63,44,False,4459,prompt,253,253,True,1977,1977,True,1.6924,0.002599,188.0
63,45,True,1978,fhe,368,368,True,731,731,True,0.5077,0.002347,188.0
63,46,True,326,fhe,21646,21646,True,359,359,True,0.0908,0.003034,188.0
63,47,True,7024,fhe,327,327,True,327,327,True,1.667,0.001941,188.0
63,48,False,13438,prompt,1537,1537,True,1537,1537,True,0.5935,0.000834,188.0
63,49,True,1501,fhe,14,14,True,14,14,True,3.2195,0.010899,188.0
63,50,True,3808,fhe,273,273,True,5074,5074,True,0.8496,0.002298,188.0
63,51,True,715,fhe,1264,1264,True,1264,1264,True,0.6363,0.000753,188.0
63,52,True,15,prompt,187,187,True,187,187,True,0.9456,0.001281,188.0
63,53,True,80,fhe,14,14,True,14,14,True,4.7343,0.002129,188.0
63,54,True,13,fhe,10583,10583,True,6505,6505,True,0.044,0.001402,188.0
63,55,True,352,fhe,281,281,True,281,281,True,1.1895,0.001951,188.0
63,56,False,285,prompt,390,390,True,39408,39408,True,0.3079,0.003478,188.0
63,57,True,2847,fhe,4723,4723,True,894,894,True,0.692,0.00155,188.0
63,58,True,5112,fhe,46041,46041,True,1342,1342,True,1.5765,0.004189,188.0
63,59,True,1007,fhe,387,387,True,896,896,True,0.9406,0.001206,188.0
63,60,False,3971,prompt,15,15,True,281,281,True,0.3333,0.000684,188.0
63,61,True,380,fhe,10688,10688,True,2169,2169,True,1.3358,0.002528,188.0
63,62,True,247,fhe,2685,2685,True,2685,2685,True,0.3745,0.001627,188.0
63,63,True,715,fhe,6315,6315,True,767,767,True,0.2718,0.001215,188.0
64,0,False,2784,prompt,327,327,True,327,327,True,1.2646,0.001964,188.0
64,1,True,1027,fhe,3603,3603,True,5793,5793,True,1.2135,0.003886,188.0
64,2,True,4428,fhe,670,670,True,625,625,True,1.3691,0.00352,188.0
64,3,True,48833,fhe,13,13,True,13,13,True,1.2963,0.002421,188.0
64,4,False,253,prompt,27892,27892,True,27892,27892,True,1.3402,0.007522,188.0
64,5,True,2885,fhe,5202,5202,True,5202,5202,True,0.86,0.002294,188.0
64,6,True,6838,fhe,651,651,True,840,840,True,1.0249,0.001246,188.0
64,7,True,273,fhe,8357,8357,True,8357,8357,True,1.0106,0.001263,188.0
64,8,False,11260,prompt,3037,3037,True,3037,3037,True,0.0957,0.001663,188.0
64,9,True,510,fhe,954,954,True,954,954,True,0.0049,0.003156,188.0
64,10,True,3678,fhe,14839,14839,True,14839,14839,True,4.3609,0.001983,188.0
64,11,True,634,fhe,2495,2495,True,2495,2495,True,2.4659,0.004993,188.0
64,12,False,14072,prompt,14795,14795,True,5558,5558,True,2.326,0.003352,188.0
64,13,True,598,fhe,253,253,True,253,253,True,3.0,0.00206,188.0
64,14,True,9129,fhe,10253,10253,True,10253,10253,True,1.4391,0.002337,188.0
64,15,True,253,fhe,3906,3906,True,3906,3906,True,0.1397,0.000701,188.0
64,16,False,556,prompt,247,247,True,697,697,True,0.3549,0.001203,188.0
64,17,True,745,fhe,253,253,True,253,253,True,3.6641,0.002543,188.0
64,18,True,3236,fhe,2715,2715,True,2715,2715,True,0.3511,0.000728,188.0
64,19,True,66,fhe,426,426,True,426,426,True,0.4987,0.002868,188.0
64,20,False,13,prompt,5074,5074,True,534,534,True,0.1497,0.00219,188.0
64,21,True,380,fhe,3159,3159,True,3159,3159,True,1.8748,0.00126,188.0
64,22,True,18353,fhe,1929,1929,True,8115,8115,True,1.0403,0.001211,188.0
64,23,True,5922,fhe,13,13,True,13,13,True,3.6237,0.002847,188.0
64,24,False,2136,prompt,13,13,True,13,13,True,1.5439,0.001347,188.0
64,25,True,10383,fhe,337,337,True,337,337,True,0.0103,0.000752,188.0
64,26,True,15,fhe,187,187,True,1583,1583,True,1.2444,0.001283,188.0
64,27,True,7590,fhe,932,932,True,932,932,True,4.2588,0.003795,188.0
64,28,True,15,prompt,187,187,True,187,187,True,1.1795,0.001973,188.0
64,29,True,936,fhe,320,320,True,320,320,True,0.888,0.001451,188.0
64,30,True,313,fhe,10328,10328,True,10328,10328,True,1.5902,0.00247,188.0
64,31,True,5352,fhe,1824,1824,True,1824,1824,True,3.9282,0.003565,188.0
64,32,False,1491,prompt,13,13,True,13,13,True,7.3377,0.000907,188.0
64,33,True,15,fhe,380,380,True,187,187,True,0.0044,0.001948,188.0
64,34,True,812,fhe,320,320,True,320,320,True,4.7272,0.001318,188.0
64,35,True,25512,fhe,394,394,True,394,394,True,4.6699,0.007571,188.0
64,36,False,2168,prompt,644,644,True,644,644,True,2.9218,0.00328,188.0
64,37,True,417,fhe,432,432,True,432,432,True,0.5119,0.002337,188.0
64,38,True,896,fhe,715,715,True,715,715,True,2.9843,0.001323,188.0
64,39,True,394,fhe,273,273,True,273,273,True,3.4914,0.001281,188.0
64,40,False,253,prompt,3480,3480,True,3480,3480,True,0.3932,0.01326,188.0
64,41,True,273,fhe,253,253,True,512,512,True,0.3828,0.000552,188.0
64,42,True,12925,fhe,327,327,True,327,327,True,0.8805,0.000517,188.0
64,43,True,510,fhe,1263,1263,True,8607,8607,True,0.7265,0.000946,188.0
64,44,False,352,prompt,1977,1977,True,1977,1977,True,0.9212,0.001149,188.0
64,45,True,731,fhe,275,275,True,432,432,True,0.4163,0.001623,188.0
64,46,True,359,fhe,878,878,True,878,878,True,0.3467,0.002453,188.0
64,47,True,327,fhe,697,697,True,849,849,True,0.1441,0.000925,188.0
64,48,False,1537,prompt,320,320,True,2486,2486,True,0.7829,0.003908,188.0
64,49,True,14,fhe,45134,45134,True,45134,45134,True,5.6955,0.004474,188.0
64,50,True,5074,fhe,403,403,True,3153,3153,True,0.4002,0.001965,188.0
64,51,True,1264,fhe,2022,2022,True,2022,2022,True,0.7798,0.001654,188.0
64,52,True,187,fhe,510,510,True,510,510,True,1.2218,0.001002,188.0
64,53,True,14,fhe,40,40,True,40,40,True,3.9517,0.004751,188.0
64,54,True,6505,fhe,13,13,True,13,13,True,2.7595,0.001816,188.0
64,55,True,281,fhe,4616,4616,True,4616,4616,True,0.7573,0.001505,188.0
64,56,False,1485,prompt,261,261,True,261,261,True,0.7409,0.006474,188.0
64,57,True,894,fhe,4723,4723,True,2471,2471,True,1.3505,0.007995,188.0
64,58,True,1342,fhe,7406,7406,True,25298,25298,True,0.892,0.002101,188.0
64,59,True,896,fhe,275,275,True,275,275,True,1.2713,0.001388,188.0
64,60,False,275,prompt,3186,3186,True,3186,3186,True,0.0843,0.001268,188.0
64,61,True,2169,fhe,253,253,True,253,253,True,3.2335,0.004349,188.0
64,62,True,2685,fhe,2281,2281,True,2281,2281,True,2.9686,0.002319,188.0
64,63,True,767,fhe,8094,8094,True,8094,8094,True,1.2749,0.003251,188.0
65,0,False,327,prompt,253,253,True,1016,1016,True,0.9033,0.001831,188.0
65,1,True,5793,fhe,3607,3607,True,3607,3607,True,0.3582,0.003564,188.0
65,2,True,625,fhe,685,685,True,685,685,True,3.1275,0.000713,188.0
65,3,True,13,fhe,36374,36374,True,36374,36374,True,0.6662,0.00171,188.0
65,4,False,10238,prompt,327,327,True,327,327,True,0.5432,0.00127,188.0
65,5,True,5202,fhe,15,15,True,390,390,True,0.9117,0.001501,188.0
65,6,True,840,fhe,651,651,True,4159,4159,True,0.4796,0.002434,188.0
65,7,True,8357,fhe,13,13,True,285,285,True,0.6836,0.000691,188.0
65,8,False,5649,prompt,432,432,True,432,432,True,3.1864,0.002414,188.0
65,9,True,954,fhe,1846,1846,True,1846,1846,True,2.7936,0.005416,188.0
65,10,True,14839,fhe,13,13,True,13,13,True,0.5003,0.003354,188.0
65,11,True,2495,fhe,273,273,True,273,273,True,2.1537,0.000779,188.0
65,12,False,14795,prompt,15,15,True,326,326,True,0.7518,0.002262,188.0
65,13,True,253,fhe,1824,1824,True,2553,2553,True,1.932,0.003108,188.0
65,14,True,10253,fhe,2458,2458,True,2458,2458,True,9.3491,0.002457,188.0
65,15,True,3906,fhe,15,15,True,15,15,True,2.3233,0.000622,188.0
65,16,False,247,prompt,3638,3638,True,3638,3638,True,0.1121,0.001996,188.0
65,17,True,253,fhe,4376,4376,True,4376,4376,True,3.6006,0.010494,188.0
65,18,True,2715,fhe,369,369,True,369,369,True,0.5879,0.001172,188.0
65,19,True,426,fhe,374,374,True,374,374,True,0.0224,0.001586,188.0
65,20,False,697,prompt,1211,1211,True,1211,1211,True,7.171,0.003384,188.0
65,21,True,3159,fhe,773,773,True,369,369,True,0.3734,0.001406,188.0
65,22,True,8115,fhe,273,273,True,497,497,True,1.2507,0.000921,188.0
65,23,True,13,fhe,5910,5910,True,5910,5910,True,0.6661,0.002465,188.0
65,24,False,13,prompt,533,533,True,285,285,True,0.7708,0.002198,188.0
65,25,True,337,fhe,15,15,True,3041,3041,True,1.8116,0.00096,188.0
65,26,True,1583,fhe,897,897,True,671,671,True,0.8447,0.003109,188.0
65,27,True,932,fhe,13,13,True,13,13,True,0.2683,0.002215,188.0
65,28,True,187,fhe,510,510,True,510,510,True,1.2874,0.001838,188.0
65,29,True,320,fhe,3779,3779,True,1425,1425,True,0.1143,0.001522,188.0
65,30,True,10328,fhe,347,347,True,347,347,True,6.29,0.001651,188.0
65,31,True,1824,fhe,15,15,True,15,15,True,1.3162,0.002866,188.0
65,32,False,13,prompt,7279,7279,True,7279,7279,True,3.522,0.002588,188.0
65,33,True,187,fhe,510,510,True,510,510,True,1.5308,0.003602,188.0
65,34,True,320,fhe,908,908,True,15676,15676,True,1.0114,0.002223,188.0
65,35,True,394,fhe,273,273,True,273,273,True,3.523,0.000536,188.0
65,36,False,644,prompt,16042,16042,True,16042,16042,True,0.032,0.004435,188.0
65,37,True,432,fhe,253,253,True,253,253,True,2.6163,0.00146,188.0
65,38,True,715,fhe,253,253,True,253,253,True,1.7582,0.001014,188.0
65,39,True,273,fhe,253,253,True,697,697,True,0.7604,0.000653,188.0
65,40,False,2701,prompt,1417,1417,True,1417,1417,True,0.6798,0.003626,188.0
65,41,True,512,fhe,952,952,True,952,952,True,2.1258,0.000984,188.0
65,42,True,327,fhe,849,849,True,849,849,True,2.4853,0.001867,188.0
65,43,True,8607,fhe,671,671,True,671,671,True,0.3624,0.001328,188.0
65,44,False,896,prompt,281,281,True,281,281,True,0.8821,0.000595,188.0
65,45,True,432,fhe,4886,4886,True,4886,4886,True,0.4319,0.005219,188.0
65,46,True,878,fhe,281,281,True,281,281,True,4.7654,0.00069,188.0
65,47,True,849,fhe,1199,1199,True,1199,1199,True,1.212,0.005526,188.0
65,48,False,2770,prompt,327,327,True,327,327,True,3.2393,0.000762,188.0
65,49,True,45134,fhe,4073,4073,True,4073,4073,True,7.6263,0.007624,188.0
65,50,True,3153,fhe,275,275,True,323,323,True,1.1223,0.002515,188.0
65,51,True,2022,fhe,4811,4811,True,4811,4811,True,0.6701,0.004038,188.0
65,52,True,510,fhe,6335,6335,True,2419,2419,True,0.0999,0.000776,188.0
65,53,True,40,fhe,606,606,True,606,606,True,3.1248,0.005504,188.0
65,54,True,13,fhe,390,390,True,2500,2500,True,0.8742,0.004825,188.0
65,55,True,4616,fhe,616,616,True,616,616,True,0.8405,0.002548,188.0
65,56,False,261,prompt,422,422,True,422,422,True,3.5897,0.005068,188.0
65,57,True,2471,fhe,15,15,True,15,15,True,1.2642,0.000575,188.0
65,58,True,25298,fhe,14,14,True,14,14,True,1.2251,0.001346,188.0
65,59,True,275,fhe,673,673,True,673,673,True,3.7496,0.002301,188.0
65,60,False,253,prompt,1072,7237,False,7237,7237,True,0.0067,0.004908,188.0
65,61,True,253,fhe,8487,8487,True,1180,1180,True,2.4021,0.004846,188.0
65,62,True,2281,fhe,273,273,True,273,273,True,2.6808,0.000686,188.0
65,63,True,8094,fhe,273,273,True,273,273,True,2.0322,0.001623,188.0
66,0,False,36207,prompt,457,457,True,778,778,True,0.0276,0.000937,188.0
66,1,True,3607,fhe,273,273,True,273,273,True,2.4318,0.001869,188.0
66,2,True,685,fhe,2716,2716,True,2716,2716,True,0.2465,0.001204,188.0
66,3,True,36374,fhe,265,265,True,265,265,True,5.2266,0.001183,188.0
66,4,False,275,prompt,3200,3200,True,3200,3200,True,0.5317,0.007105,188.0
66,5,True,390,fhe,11111,11111,True,11111,11111,True,1.2015,0.001091,188.0
66,6,True,4159,fhe,1066,1066,True,616,616,True,0.2403,0.001945,188.0
66,7,True,285,fhe,13237,13237,True,13237,13237,True,0.5695,0.001067,188.0
66,8,False,432,prompt,253,253,True,253,253,True,0.4236,0.003246,188.0
66,9,True,1846,fhe,19831,19831,True,19831,19831,True,0.0178,0.003176,188.0
66,10,True,13,fhe,285,285,True,534,534,True,0.377,0.003837,188.0
66,11,True,273,fhe,6684,6684,True,6684,6684,True,1.2515,0.002616,188.0
66,12,False,13,prompt,534,534,True,534,534,True,0.3632,0.005815,188.0
66,13,True,2553,fhe,273,273,True,273,273,True,0.1777,0.00187,188.0
66,14,True,2458,fhe,13,13,True,13,13,True,0.5423,0.001141,188.0
66,15,True,15,fhe,187,187,True,329,329,True,0.202,0.001337,188.0
66,16,False,2629,prompt,6907,6907,True,6907,6907,True,0.1937,0.004129,188.0
66,17,True,4376,fhe,273,273,True,323,323,True,1.5082,0.001554,188.0
66,18,True,369,fhe,3863,3863,True,3863,3863,True,0.7903,0.002887,188.0
66,19,True,374,fhe,559,559,True,559,559,True,1.1307,0.001272,188.0
66,20,False,1211,prompt,8825,8825,True,8825,8825,True,0.1404,0.001349,188.0
66,21,True,369,fhe,806,806,True,806,806,True,1.3867,0.002666,188.0
66,22,True,497,fhe,1160,1160,True,8392,8392,True,0.3639,0.001537,188.0
66,23,True,5910,fhe,13,13,True,13,13,True,3.6012,0.002478,188.0
66,24,False,594,prompt,326,326,True,326,326,True,0.5645,0.00263,188.0
66,25,True,3041,fhe,1107,1107,True,1107,1107,True,1.1074,0.002638,188.0
66,26,True,671,fhe,897,897,True,1007,1007,True,1.2825,0.002939,188.0
66,27,True,13,fhe,285,285,True,534,534,True,0.2992,0.001772,188.0
66,28,True,510,fhe,6194,6194,True,1735,1735,True,0.3931,0.001135,188.0
66,29,True,1425,fhe,23790,23790,True,23790,23790,True,0.2702,0.001383,188.0
66,30,True,347,fhe,253,253,True,253,253,True,0.1304,0.001112,188.0
66,31,True,15,fhe,187,187,True,187,187,True,0.0899,0.000838,188.0
66,32,False,7279,prompt,634,634,True,634,634,True,5.2775,0.001254,188.0
66,33,True,510,fhe,806,806,True,954,954,True,1.5868,0.001118,188.0
66,34,True,15676,fhe,281,281,True,281,281,True,1.8148,0.000712,188.0
66,35,True,273,fhe,253,253,True,697,697,True,0.7368,0.002394,188.0
66,36,False,4211,prompt,15,15,True,281,281,True,0.6992,0.001944,188.0
66,37,True,253,fhe,8467,8467,True,3216,3216,True,1.3593,0.001718,188.0
66,38,True,253,fhe,8825,8825,True,6149,6149,True,2.9984,0.001449,188.0
66,39,True,697,fhe,2264,2264,True,2264,2264,True,1.331,0.005135,188.0
66,40,False,1417,prompt,6186,6186,True,6186,6186,True,1.231,0.003582,188.0
66,41,True,952,fhe,15,15,True,15,15,True,0.4812,0.001087,188.0
66,42,True,849,fhe,281,281,True,281,281,True,2.9788,0.000559,188.0
66,43,True,671,fhe,1119,1119,True,3261,3261,True,1.7179,0.001849,188.0
66,44,False,1066,prompt,281,281,True,281,281,True,0.1198,0.000718,188.0
66,45,True,4886,fhe,15,15,True,1512,1512,True,1.3903,0.000811,188.0
66,46,True,281,fhe,320,320,True,320,320,True,1.0429,0.006914,188.0
66,47,True,1199,fhe,2341,2341,True,2280,2280,True,0.0761,0.000843,188.0
66,48,False,327,prompt,253,253,True,253,253,True,2.374,0.001293,188.0
66,49,True,4073,fhe,8984,8984,True,8984,8984,True,3.8281,0.001359,188.0
66,50,True,323,fhe,247,247,True,6763,6763,True,0.8384,0.002468,188.0
66,51,True,4811,fhe,27,27,True,27,27,True,0.4457,0.003035,188.0
66,52,True,2419,fhe,369,369,True,369,369,True,0.8576,0.011321,188.0
66,53,True,606,fhe,1999,1999,True,1999,1999,True,4.6588,0.01253,188.0
66,54,True,2500,fhe,17638,17638,True,17638,17638,True,5.8802,0.001541,188.0
66,55,True,616,fhe,10229,10229,True,10229,10229,True,0.6149,0.007316,188.0
66,56,False,422,prompt,390,390,True,26527,26527,True,0.0592,0.00103,188.0
66,57,True,15,fhe,380,380,True,380,380,True,1.3038,0.001899,188.0
66,58,True,14,fhe,32618,32618,True,44630,44630,True,0.1406,0.001062,188.0
66,59,True,673,fhe,285,285,True,285,285,True,0.0061,0.000959,188.0
66,60,False,8467,prompt,15,15,True,15,15,True,0.3395,0.001545,188.0
66,61,True,1180,fhe,13,13,True,13,13,True,1.6368,0.001531,188.0
66,62,True,273,fhe,1679,1679,True,1679,1679,True,0.6021,0.000903,188.0
66,63,True,273,fhe,6315,6315,True,9946,9946,True,0.693,0.002135,188.0
67,0,False,3133,prompt,281,281,True,751,751,True,1.3718,0.002173,188.0
67,1,True,273,fhe,3603,3603,True,3603,3603,True,0.1729,0.001852,188.0
67,2,True,2716,fhe,247,247,True,347,347,True,0.6625,0.002108,188.0
67,3,True,265,fhe,13,13,True,13,13,True,2.298,0.000875,188.0
67,4,False,697,prompt,1211,1211,True,1211,1211,True,0.793,0.001525,188.0
67,5,True,11111,fhe,538,538,True,538,538,True,5.7344,0.001615,188.0
67,6,True,616,fhe,1211,1211,True,1211,1211,True,1.0683,0.001087,188.0
67,7,True,13237,fhe,2572,2572,True,2572,2572,True,0.4549,0.00305,188.0
67,8,False,253,prompt,1557,1557,True,3361,3361,True,0.1801,0.004236,188.0
67,9,True,19831,fhe,273,273,True,273,273,True,1.4681,0.001192,188.0
67,10,True,534,fhe,403,403,True,403,403,True,0.882,0.003229,188.0
67,11,True,6684,fhe,2798,2798,True,14215,14215,True,0.2587,0.004365,188.0
67,12,False,7141,prompt,275,275,True,323,323,True,1.8296,0.00277,188.0
67,13,True,273,fhe,253,253,True,253,253,True,2.8754,0.001626,188.0
67,14,True,13,fhe,665,665,True,665,665,True,0.3837,0.001085,188.0
67,15,True,329,fhe,7431,7431,True,1436,1436,True,1.1832,0.000913,188.0
67,16,False,337,prompt,14,14,True,16,16,True,0.7411,0.002777,188.0
67,17,True,323,fhe,747,747,True,747,747,True,2.4074,0.007165,188.0
67,18,True,3863,fhe,275,275,True,275,275,True,2.7847,0.000487,188.0
67,19,True,559,fhe,374,374,True,270,270,True,0.3225,0.002781,188.0
67,20,False,22392,prompt,13,13,True,13,13,True,1.8348,0.000713,188.0
67,21,True,806,fhe,908,908,True,908,908,True,1.8231,0.00197,188.0
67,22,True,8392,fhe,407,407,True,327,327,True,0.4608,0.002113,188.0
67,23,True,13,fhe,5540,5540,True,5540,5540,True,0.425,0.001662,188.0
67,24,False,326,prompt,344,344,True,344,344,True,2.1944,0.000685,188.0
67,25,True,1107,fhe,3622,3622,True,3622,3622,True,5.0447,0.000695,188.0
67,26,True,1007,fhe,387,387,True,387,387,True,2.6467,0.003874,188.0
67,27,True,534,fhe,403,403,True,1527,1527,True,1.7324,0.005441,188.0
67,28,True,1735,fhe,4131,4131,True,4131,4131,True,0.1063,0.001127,188.0
67,29,True,23790,fhe,310,310,True,369,369,True,0.8611,0.001818,188.0
67,30,True,253,fhe,5101,5101,True,2553,2553,True,1.6803,0.005727,188.0
67,31,True,187,fhe,510,510,True,510,510,True,2.9243,0.00097,188.0
67,32,False,634,prompt,1375,1375,True,1375,1375,True,3.622,0.021391,188.0
67,33,True,954,fhe,8530,8530,True,8530,8530,True,0.6783,0.003971,188.0
67,34,True,281,fhe,4711,4711,True,4711,4711,True,0.5026,0.001353,188.0
67,35,True,697,fhe,2264,2264,True,2862,2862,True,1.4075,0.007671,188.0
67,36,True,15,prompt,187,187,True,187,187,True,0.8632,0.001072,188.0
67,37,True,3216,fhe,15,15,True,15,15,True,0.9922,0.001252,188.0
67,38,True,6149,fhe,13,13,True,13,13,True,0.7839,0.004945,188.0
67,39,True,2264,fhe,4644,4644,True,4644,4644,True,0.395,0.003865,188.0
67,40,False,11659,prompt,273,273,True,273,273,True,7.1644,0.001642,188.0
67,41,True,15,fhe,380,380,True,380,380,True,0.4154,0.001049,188.0
67,42,True,281,fhe,9798,9798,True,9798,9798,True,1.2167,0.006675,188.0
67,43,True,3261,fhe,387,387,True,387,387,True,2.4966,0.00088,188.0
67,44,False,281,prompt,253,253,True,253,253,True,3.6396,0.001085,188.0
67,45,True,1512,fhe,1199,1199,True,1199,1199,True,2.2522,0.004912,188.0
67,46,True,320,fhe,10182,10182,True,10182,10182,True,0.9738,0.001833,188.0
67,47,True,2280,fhe,352,352,True,352,352,True,0.9641,0.00115,188.0
67,48,False,13253,prompt,587,587,True,587,587,True,6.3868,0.002921,188.0
67,49,True,8984,fhe,313,313,True,313,313,True,0.0976,0.000868,188.0
67,50,True,6763,fhe,273,273,True,390,390,True,2.2461,0.00103,188.0
67,51,True,27,fhe,253,253,True,253,253,True,2.6158,0.003629,188.0
67,52,True,369,fhe,247,247,True,6325,6325,True,0.0031,0.003451,188.0
67,53,True,1999,fhe,13,13,True,13,13,True,2.5197,0.001934,188.0
67,54,True,17638,fhe,13,13,True,13,13,True,2.5852,0.001179,188.0
67,55,True,10229,fhe,285,285,True,2439,2439,True,0.1217,0.002129,188.0
67,56,False,21827,prompt,4123,4123,True,4123,4123,True,6.2854,0.00399,188.0
67,57,True,380,fhe,3754,3754,True,8607,8607,True,0.919,0.001391,188.0
67,58,True,44630,fhe,37191,37191,True,37191,37191,True,6.6202,0.001394,188.0
67,59,True,285,fhe,923,923,True,923,923,True,2.7398,0.001055,188.0
67,60,True,15,prompt,187,187,True,187,187,True,0.3979,0.000844,188.0
67,61,True,13,fhe,253,253,True,253,253,True,6.6344,0.001472,188.0
67,62,True,1679,fhe,685,685,True,685,685,True,3.0248,0.001148,188.0
67,63,True,9946,fhe,285,285,True,285,285,True,0.6437,0.002341,188.0
68,0,False,281,prompt,320,320,True,320,320,True,1.0627,0.004349,188.0
68,1,True,3603,fhe,275,275,True,1754,1754,True,0.5631,0.003819,188.0
68,2,True,347,fhe,1199,1199,True,1199,1199,True,3.1297,0.001068,188.0
68,3,True,13,fhe,285,285,True,44091,44091,True,2.0612,0.001519,188.0
68,4,False,2457,prompt,5281,5281,True,5281,5281,True,0.2552,0.001885,188.0
68,5,True,538,fhe,15,15,True,15,15,True,0.6897,0.000913,188.0
68,6,True,1211,fhe,6281,6281,True,6281,6281,True,1.3834,0.005815,188.0
68,7,True,2572,fhe,253,253,True,253,253,True,1.9358,0.002905,188.0
68,8,False,8385,prompt,15,15,True,273,273,True,0.5077,0.001306,188.0
68,9,True,273,fhe,367,367,True,367,367,True,3.7719,0.005461,188.0
68,10,True,403,fhe,8479,8479,True,8479,8479,True,0.007,0.006335,188.0
68,11,True,14215,fhe,2798,2798,True,2798,2798,True,3.1689,0.004769,188.0
68,12,False,275,prompt,247,247,True,10058,10058,True,0.2473,0.003955,188.0
68,13,True,253,fhe,1824,1824,True,14593,14593,True,1.8307,0.00979,188.0
68,14,True,665,fhe,908,908,True,497,497,True,0.4131,0.008058,188.0
68,15,True,1436,fhe,778,778,True,665,665,True,0.3936,0.001067,188.0
68,16,False,12132,prompt,7877,7877,True,7877,7877,True,0.0901,0.002899,188.0
68,17,True,747,fhe,3379,3379,True,3379,3379,True,2.2705,0.004564,188.0
68,18,True,275,fhe,1283,1283,True,1283,1283,True,1.0915,0.003154,188.0
68,19,True,270,fhe,559,559,True,559,559,True,1.0781,0.007027,188.0
68,20,False,13,prompt,285,285,True,285,285,True,1.2104,0.001486,188.0
68,21,True,908,fhe,275,275,True,275,275,True,1.1385,0.001347,188.0
68,22,True,327,fhe,247,247,True,2929,2929,True,0.7715,0.00321,188.0
68,23,True,5540,fhe,13,13,True,13,13,True,3.7598,0.005633,188.0
68,24,False,344,prompt,1537,1537,True,1537,1537,True,1.1572,0.000922,188.0
68,25,True,3622,fhe,481,481,True,481,481,True,0.4721,0.003445,188.0
68,26,True,387,fhe,253,253,True,752,752,True,0.0184,0.001037,188.0
68,27,True,1527,fhe,275,275,True,715,715,True,0.7695,0.004863,188.0
68,28,True,4131,fhe,253,253,True,253,253,True,0.7098,0.001436,188.0
68,29,True,369,fhe,908,908,True,908,908,True,0.9715,0.001823,188.0
68,30,True,2553,fhe,273,273,True,273,273,True,1.5059,0.00379,188.0
68,31,True,510,fhe,10550,10550,True,10550,10550,True,1.0557,0.003712,188.0
68,32,False,1375,prompt,457,457,True,457,457,True,1.4495,0.001544,188.0
68,33,True,8530,fhe,273,273,True,4177,4177,True,0.8565,0.001259,188.0
68,34,True,4711,fhe,4250,4250,True,4250,4250,True,1.0115,0.005643,188.0
68,35,True,2862,fhe,2553,2553,True,2553,2553,True,0.1084,0.003037,188.0
68,36,True,187,fhe,510,510,True,510,510,True,1.2768,0.000949,188.0
68,37,True,15,fhe,380,380,True,380,380,True,0.2055,0.001527,188.0
68,38,True,13,fhe,534,534,True,534,534,True,0.2951,0.007524,188.0
68,39,True,4644,fhe,15,15,True,15,15,True,1.3479,0.000458,188.0
68,40,False,273,prompt,7768,7768,True,7768,7768,True,0.0595,0.001443,188.0
68,41,True,380,fhe,427,427,True,427,427,True,1.6575,0.001023,188.0
68,42,True,9798,fhe,5859,5859,True,5859,5859,True,1.7478,0.001925,188.0
68,43,True,387,fhe,253,253,True,849,849,True,0.9168,0.003489,188.0
68,44,False,253,prompt,6150,6150,True,6150,6150,True,1.1686,0.003593,188.0
68,45,True,1199,fhe,15,15,True,390,390,True,1.5831,0.002525,188.0
68,46,True,10182,fhe,670,670,True,672,672,True,0.7012,0.000903,188.0
68,47,True,352,fhe,310,310,True,310,310,True,0.5762,0.000789,188.0
68,48,False,587,prompt,41868,41868,True,41868,41868,True,0.5874,0.002912,188.0
68,49,True,313,fhe,5736,5736,True,5736,5736,True,7.8396,0.005699,188.0
68,50,True,390,fhe,9790,9790,True,1014,1014,True,1.4143,0.001588,188.0
68,51,True,253,fhe,49389,49389,True,11186,11186,True,1.1845,0.003737,188.0
68,52,True,6325,fhe,15,15,True,15,15,True,0.1671,0.000462,188.0
68,53,True,13,fhe,253,253,True,253,253,True,0.8341,0.000448,188.0
68,54,True,13,fhe,390,390,True,3966,3966,True,0.7612,0.009201,188.0
68,55,True,2439,fhe,253,253,True,253,253,True,3.7608,0.000604,188.0
68,56,False,4123,prompt,635,635,True,635,635,True,8.414,0.006217,188.0
68,57,True,8607,fhe,1119,1119,True,1119,1119,True,0.9207,0.004841,188.0
68,58,True,37191,fhe,367,367,True,2070,2070,True,0.0646,0.000997,188.0
68,59,True,923,fhe,849,849,True,752,752,True,0.7444,0.002934,188.0
68,60,True,187,fhe,510,510,True,510,510,True,1.4115,0.000939,188.0
